user_id,social_media_followers_count,social_follower_cat,talent_categories,status,manager_id,interviewed_date,signed_date,int_sign_duration,active,source,sent,inserted_date_pst,age,age_group,state,country,gender,followers_count,video_int_dur,firework_follower_cat,time_zone,lat,long,potential,categories_count,first_category,second_category,third_category,fourth_category,fifth_category
219723,7130,6000-10000,"[""performance""]",active_talent,223391,7/9/18,7/10/18,1,1,instagram,1,6/17/18,39,35+,,US,male,143,-22,120-200,America/Los_Angeles,,,0,1,performance,,,,
202836,1343,1000-3000,"[""dance"", ""comedy""]",sent_contract,42612,6/21/18,,,0,instagram,1,6/12/18,31,25-34,Ontario,CA,female,17,-9,<20,America/Toronto,43.4342,-79.8701,1,2,dance,comedy,,,
268164,3247,3000-6000,"[""performance""]",sent_contract,3737,7/24/18,,,0,instagram,1,7/14/18,28,25-34,California,US,male,9,-9,<20,America/Los_Angeles,34.1519,-118.6002,0,1,performance,,,,
239111,101000,>20000,"[""performance""]",active_talent,47,7/3/18,7/9/18,6,1,instagram,1,6/29/18,19,18-24,,US,male,1,-2,<20,America/Los_Angeles,,,0,1,performance,,,,
40506,1451,1000-3000,"[""comedy""]",active_talent,47,5/13/18,5/15/18,2,1,instagram,0,5/7/18,19,18-24,Pennsylvania,US,male,32,-2,20-60,America/New_York,41.3988,-76.7922,0,1,comedy,,,,
226691,15000,10000-20000,"[""comedy"", ""lifestyle""]",active_talent,8053,6/20/18,7/5/18,15,1,instagram,1,6/20/18,25,18-24,California,US,female,49,2,20-60,America/Los_Angeles,,,0,2,comedy,lifestyle,,,
229233,63700,>20000,"[""performance""]",active_talent,223391,7/2/18,7/6/18,4,1,instagram,1,6/22/18,21,18-24,,NL,male,49,0,20-60,America/Los_Angeles,,,0,1,performance,,,,
255716,9169,6000-10000,"[""performance""]",sent_contract,3737,7/17/18,,,0,instagram,1,7/9/18,23,18-24,California,US,male,0,2,<20,America/Los_Angeles,34.0174,-118.2004,0,1,performance,,,,
281653,1238,1000-3000,"[""sport""]",active_talent,223391,7/19/18,7/23/18,4,1,instagram,1,7/19/18,31,25-34,Pennsylvania,US,female,22,0,20-60,America/New_York,39.9407,-75.2281,0,1,sport,,,,
204004,38000,>20000,null,sent_contract,103328,6/14/18,,,0,instagram,1,6/12/18,24,18-24,,US,female,0,19,<20,America/Los_Angeles,,,0,,,,,,
198552,10400,10000-20000,null,interviewed,103328,6/12/18,,,0,instagram,0,6/8/18,20,18-24,Texas,US,female,0,,<20,America/Chicago,32.862,-96.5926,0,,,,,,
197354,8000,6000-10000,null,interviewed,103328,6/11/18,,,0,youtube,0,6/7/18,28,25-34,Pennsylvania,US,female,2,10,<20,America/New_York,40.7432,-75.2242,0,,,,,,
34292,,,"[""lifestyle""]",potential,15253,6/12/18,,,0,instagram,0,5/2/18,22,18-24,California,US,female,101,-24,60-120,America/Los_Angeles,34.2313,-118.1486,0,1,lifestyle,,,,
178833,13762,10000-20000,null,,,6/4/18,,,0,youtube,0,5/23/18,23,18-24,Cairo Governorate,EG,male,0,,<20,Africa/Cairo,30.0771,31.2859,0,,,,,,
228196,551,<1000,"[""sport""]",active_talent,8053,6/22/18,6/28/18,6,1,instagram,1,6/21/18,22,18-24,California,US,female,33,1,20-60,America/Los_Angeles,,,0,1,sport,,,,
196496,1572,1000-3000,"[""lifestyle""]",active_talent,223023,7/2/18,7/5/18,3,1,instagram,0,6/6/18,33,25-34,Florida,US,male,133,-25,120-200,America/New_York,27.4373,-82.5775,0,1,lifestyle,,,,
218904,2354,1000-3000,"[""comedy"", ""fashion"", ""lifestyle""]",active_talent,8053,6/20/18,7/3/18,13,1,instagram,1,6/17/18,29,25-34,,UA,female,9,1,<20,America/Los_Angeles,,,0,3,comedy,fashion,lifestyle,,
2833,4866,3000-6000,null,not_interested,47,4/19/18,,,0,instagram,0,4/9/18,21,18-24,California,US,female,199,-6,120-200,America/Los_Angeles,37.6745,-122.0883,0,,,,,,
216429,3700,3000-6000,"[""fashion"", ""lifestyle""]",sent_contract,944,6/26/18,,,0,instagram,1,6/16/18,21,18-24,,US,female,16,-8,<20,America/New_York,,,0,2,fashion,lifestyle,,,
234078,27000,>20000,"[""lifestyle""]",active_talent,8053,6/26/18,7/2/18,6,1,instagram,1,6/26/18,26,25-34,,US,female,38,1,20-60,America/Los_Angeles,,,0,1,lifestyle,,,,
3461,1247,1000-3000,null,active_talent,47,3/30/18,,,1,instagram,0,4/10/18,19,18-24,Texas,US,male,14,12,<20,America/Chicago,29.8833,-97.9414,0,,,,,,
3048,2771,1000-3000,null,active_talent,47,4/9/18,,,1,instagram,0,4/10/18,35,25-34,California,US,male,4,3,<20,America/Los_Angeles,33.7081,-117.7596,0,,,,,,
226771,2031,1000-3000,"[""dance"", ""comedy"", ""fashion"", ""lifestyle""]",active_talent,8053,6/20/18,7/13/18,23,1,instagram,1,6/20/18,21,18-24,California,US,male,39,3,20-60,America/Los_Angeles,,,0,4,dance,comedy,fashion,lifestyle,
22869,1238,1000-3000,"[""fashion""]",active_talent,47,4/6/18,,,1,instagram,0,4/27/18,34,25-34,Massachusetts,US,female,11,23,<20,America/New_York,42.3424,-71.0878,0,1,fashion,,,,
228222,2859,1000-3000,"[""performance""]",active_talent,8053,6/22/18,6/27/18,5,1,instagram,1,6/21/18,21,18-24,Maryland,US,female,32,1,20-60,America/New_York,38.9924,-76.7901,0,1,performance,,,,
33384,60200,>20000,"[""performance""]",not_interested,47,5/20/18,,,0,instagram,0,5/2/18,27,25-34,Kauno apskritis,LT,female,63,-18,60-120,Europe/Vilnius,55.7172,21.1175,0,1,performance,,,,
282489,13400,10000-20000,"[""performance""]",sent_contract,15253,7/23/18,,,0,instagram,1,7/19/18,23,18-24,Tennessee,US,female,15,-4,<20,America/Chicago,36.1415,-86.8599,0,1,performance,,,,
229699,1614,1000-3000,"[""performance""]",not_interested,8053,6/25/18,,,0,instagram,0,6/22/18,23,18-24,,US,female,1,,<20,America/New_York,,,0,1,performance,,,,
3568,1663,1000-3000,null,not_interested,47,4/6/18,,,0,instagram,0,4/11/18,21,18-24,California,US,female,134,5,120-200,America/Los_Angeles,37.459,-122.1781,0,,,,,,
250643,15400,10000-20000,"[""comedy""]",active_talent,223391,7/6/18,7/10/18,4,1,instagram,1,7/5/18,31,25-34,California,US,male,37,1,20-60,America/Los_Angeles,34.0686,-117.939,0,1,comedy,,,,
192275,55790,>20000,null,,114,6/6/18,,,0,youtube,0,6/3/18,31,25-34,Rajasthan,IN,female,0,,<20,Asia/Kolkata,28.0612,75.4535,0,,,,,,
196083,37602,>20000,null,not_qualified,114,6/5/18,,,0,youtube,0,6/6/18,,UNKNOWN,Santiago Metropolitan,CL,female,4,3,<20,America/Santiago,-33.45,-70.6668,0,,,,,,
293650,6656,6000-10000,"[""fashion""]",active_talent,33156,7/24/18,7/27/18,3,1,instagram,1,7/24/18,31,25-34,Texas,US,female,4,1,<20,America/Chicago,29.8262,-95.4264,0,1,fashion,,,,
226444,3334,3000-6000,"[""comedy""]",not_interested,8053,6/20/18,,,0,instagram,0,6/20/18,20,18-24,,US,female,0,,<20,America/Los_Angeles,,,0,1,comedy,,,,
238690,7630,6000-10000,"[""fashion""]",active_talent,223391,7/2/18,7/10/18,8,1,instagram,1,6/29/18,,UNKNOWN,Nevada,US,female,7,3,<20,America/Los_Angeles,,,0,1,fashion,,,,
213991,15200,10000-20000,"[""sport"", ""performance""]",interviewed,8053,6/15/18,,,0,instagram,0,6/15/18,20,18-24,,US,male,0,20,<20,America/New_York,,,0,2,sport,performance,,,
229415,9530,6000-10000,"[""lifestyle""]",sent_contract,2536,7/3/18,,,0,instagram,1,6/22/18,23,18-24,,US,female,2,1,<20,America/New_York,,,0,1,lifestyle,,,,
15187,8714,6000-10000,"[""performance""]",active_talent,47,4/26/18,,,1,instagram,0,4/23/18,15,13-17,Texas,US,male,52,-2,20-60,America/Chicago,32.746,-96.9978,0,1,performance,,,,
34603,36900,>20000,"[""lifestyle""]",active_talent,47,3/13/18,5/3/18,51,1,instagram,0,5/2/18,28,25-34,Florida,US,female,594,67,>200,America/New_York,28.4959,-81.2388,0,1,lifestyle,,,,
198622,185000,>20000,"[""lifestyle""]",not_interested,33156,6/12/18,7/3/18,21,0,instagram,0,6/9/18,30,25-34,California,US,female,22,2,20-60,America/Los_Angeles,34.1854,-118.3908,0,1,lifestyle,,,,
234106,1949,1000-3000,"[""travel""]",not_interested,883,7/3/18,,,0,instagram,0,6/26/18,,UNKNOWN,,GB,UNKNOWN,0,,<20,Europe/London,51.4964,-0.1224,0,1,travel,,,,
195025,19300,10000-20000,null,,103328,6/5/18,,,0,instagram,0,6/5/18,35,25-34,California,US,female,33,1,20-60,America/Los_Angeles,34.1281,-118.2893,0,,,,,,
226836,340,<1000,"[""lifestyle""]",not_qualified,8053,6/25/18,,,0,instagram,0,6/20/18,26,25-34,,US,female,11,-4,<20,America/Chicago,,,0,1,lifestyle,,,,
223842,16400,10000-20000,"[""performance"", ""lifestyle""]",followup,883,6/19/18,,,0,instagram,0,6/19/18,25,18-24,,US,male,0,,<20,America/New_York,,,0,2,performance,lifestyle,,,
8053,36600,>20000,"[""comedy""]",active_talent,8053,5/15/18,6/11/18,27,1,instagram,0,4/16/18,21,18-24,New York,US,female,3455,-29,>200,America/New_York,40.8116,-73.8856,0,1,comedy,,,,
245507,4249,3000-6000,"[""lifestyle""]",sent_contract,2536,7/5/18,,,0,instagram,1,7/3/18,28,25-34,New York,US,male,0,-1,<20,America/New_York,,,0,1,lifestyle,,,,
219555,9552,6000-10000,"[""dance"", ""performance"", ""comedy""]",active_talent,8053,6/18/18,6/28/18,10,1,instagram,0,6/17/18,22,18-24,California,US,male,68,-1,60-120,America/Los_Angeles,34.0887,-118.3278,1,3,dance,performance,comedy,,
279830,692,<1000,"[""performance""]",active_talent,223391,7/20/18,7/26/18,6,1,instagram,1,7/18/18,23,18-24,California,US,male,8,0,<20,America/Los_Angeles,34.1006,-118.3275,0,1,performance,,,,
234904,5240,3000-6000,"[""travel""]",active_talent,223391,7/3/18,7/6/18,3,1,instagram,1,6/27/18,38,35+,,US,female,4,0,<20,America/Los_Angeles,,,0,1,travel,,,,
249503,1621,1000-3000,"[""fashion""]",followup,883,7/6/18,,,0,instagram,0,7/5/18,46,35+,California,US,female,5,,<20,America/Los_Angeles,,,0,1,fashion,,,,
208430,13000,10000-20000,"[""fashion""]",interviewed,944,6/15/18,,,0,instagram,0,6/14/18,25,18-24,Georgia,US,male,1,,<20,America/New_York,33.7606,-84.1763,0,1,fashion,,,,
199002,5800,3000-6000,null,interviewed,103328,6/15/18,,,0,instagram,0,6/9/18,16,13-17,Texas,US,male,0,,<20,America/Chicago,32.85,-96.9613,0,,,,,,
202553,112000,>20000,null,interviewed,103328,6/13/18,,,0,instagram,0,6/11/18,29,25-34,Florida,US,female,0,,<20,America/New_York,26.6203,-80.0592,0,,,,,,
197283,12600,10000-20000,null,interviewed,103328,6/11/18,,,0,instagram,0,6/7/18,33,25-34,Pennsylvania,US,female,0,,<20,America/New_York,40.7531,-80.2419,0,,,,,,
274112,2762,1000-3000,"[""dance"", ""performance""]",not_qualified,222515,7/17/18,,,0,instagram,1,7/16/18,28,25-34,Maryland,US,male,16,2,<20,America/New_York,39.0032,-77.1602,0,2,dance,performance,,,
249724,3579,3000-6000,"[""fashion""]",sent_contract,227915,7/5/18,,,0,instagram,1,7/5/18,37,35+,New York,US,male,1,1,<20,America/New_York,40.791,-73.9256,0,1,fashion,,,,
238693,105000,>20000,"[""travel""]",sent_contract,2536,7/2/18,,,0,instagram,1,6/29/18,34,25-34,,US,male,5,4,<20,America/New_York,,,0,1,travel,,,,
232961,11300,10000-20000,"[""performance""]",followup,883,6/27/18,,,0,instagram,0,6/25/18,25,18-24,,US,male,0,,<20,America/Los_Angeles,,,0,1,performance,,,,
250712,16000,10000-20000,"[""lifestyle""]",sent_contract,883,7/6/18,,,0,instagram,1,7/5/18,25,18-24,California,US,male,0,1,<20,America/Los_Angeles,34.0887,-118.3278,0,1,lifestyle,,,,
200686,1841,1000-3000,"[""travel"", ""sport"", ""comedy"", ""lifestyle""]",sent_contract,8053,6/18/18,,,0,instagram,1,6/10/18,31,25-34,California,US,male,4,-7,<20,America/Los_Angeles,34.0311,-118.49,0,4,travel,sport,comedy,lifestyle,
269021,707,<1000,"[""lifestyle""]",active_talent,223391,7/16/18,7/25/18,9,1,instagram,1,7/15/18,41,35+,California,US,male,11,3,<20,America/Los_Angeles,34.1519,-118.6002,0,1,lifestyle,,,,
251288,44000,>20000,"[""performance""]",active_talent,42612,7/6/18,7/12/18,6,1,instagram,1,7/6/18,28,25-34,,US,female,9,1,<20,America/Chicago,,,0,1,performance,,,,
291189,1191,1000-3000,"[""performance""]",sent_contract,3737,7/25/18,,,0,instagram,1,7/23/18,35,25-34,Texas,US,male,4,2,<20,,37.751,-97.822,0,1,performance,,,,
258798,928,<1000,"[""comedy""]",active_talent,8053,7/16/18,7/20/18,4,1,instagram,1,7/10/18,30,25-34,,US,female,25,1,20-60,,37.751,-97.822,0,1,comedy,,,,
259498,895,<1000,"[""dance""]",active_talent,223391,7/16/18,7/20/18,4,1,instagram,1,7/11/18,20,18-24,California,US,male,9,-4,<20,America/Los_Angeles,,,0,1,dance,,,,
198416,52400,>20000,"[""lifestyle""]",interviewed,103328,6/12/18,,,0,instagram,0,6/8/18,35,25-34,California,US,male,0,,<20,America/Los_Angeles,34.0764,-118.2626,0,1,lifestyle,,,,
208530,8204,6000-10000,null,sent_contract,883,6/22/18,,,0,instagram,1,6/14/18,32,25-34,,US,female,13,-4,<20,,37.751,-97.822,0,,,,,,
208536,3722,3000-6000,"[""sport""]",active_talent,8053,6/18/18,7/1/18,13,1,instagram,1,6/14/18,,UNKNOWN,,US,male,3,-4,<20,America/New_York,,,0,1,sport,,,,
246032,13700,10000-20000,"[""travel""]",sent_contract,227915,7/3/18,,,0,instagram,1,7/3/18,23,18-24,Pennsylvania,US,female,3,0,<20,America/New_York,,,0,1,travel,,,,
207979,4635,3000-6000,"[""fashion""]",sent_contract,103328,6/14/18,,,0,instagram,1,6/14/18,,UNKNOWN,Maryland,US,female,2,0,<20,America/New_York,,,0,1,fashion,,,,
226555,26500,>20000,null,followup,883,6/21/18,,,0,instagram,0,6/20/18,26,25-34,,US,male,0,,<20,America/New_York,,,0,,,,,,
237608,32300,>20000,"[""performance""]",sent_contract,103328,6/29/18,,,0,instagram,1,6/28/18,27,25-34,New Jersey,US,male,3,3,<20,America/New_York,,,0,1,performance,,,,
149871,20560,>20000,"[""sport""]",not_interested,103328,5/31/18,,,0,youtube,0,5/22/18,20,18-24,Texas,US,male,6,1,<20,America/Chicago,32.7787,-96.8218,0,1,sport,,,,
235688,157000,>20000,"[""performance""]",followup,883,6/28/18,,,0,instagram,0,6/27/18,20,18-24,,MX,male,0,,<20,America/Detroit,,,0,1,performance,,,,
210463,984,<1000,"[""fashion""]",active_talent,8053,6/29/18,7/10/18,11,1,instagram,1,6/15/18,24,18-24,California,US,female,35,-10,20-60,America/Los_Angeles,33.9761,-118.1535,0,1,fashion,,,,
202752,10900,10000-20000,"[""fashion"", ""lifestyle""]",not_qualified,883,6/19/18,,,0,instagram,0,6/12/18,21,18-24,Maryland,US,female,15,2,<20,America/Detroit,,,0,2,fashion,lifestyle,,,
179036,30763,>20000,null,,47,6/4/18,,,0,youtube,0,5/23/18,28,25-34,Nevada,US,female,11,-3,<20,America/Los_Angeles,36.0601,-115.2757,0,,,,,,
202598,47000,>20000,null,interviewed,103328,6/13/18,,,0,youtube,0,6/11/18,26,25-34,Virginia,US,male,0,,<20,America/New_York,39.9407,-75.2281,0,,,,,,
24680,1582,1000-3000,"[""sport""]",active_talent,47,4/27/18,,,1,instagram,0,4/28/18,19,18-24,Georgia,US,male,101,1,60-120,America/New_York,33.9203,-84.618,0,1,sport,,,,
200320,100000,>20000,"[""lifestyle""]",interviewed,103328,6/13/18,,,0,instagram,0,6/10/18,31,25-34,North Carolina,US,male,0,,<20,America/New_York,35.725,-80.9069,0,1,lifestyle,,,,
202642,13900,10000-20000,null,interviewed,103328,6/13/18,,,0,instagram,0,6/12/18,19,18-24,Maryland,US,female,0,,<20,America/New_York,39.4738,-76.2894,0,,,,,,
234318,22100,>20000,null,active_talent,223391,6/27/18,7/6/18,9,1,instagram,1,6/26/18,39,35+,,US,female,5,1,<20,America/New_York,,,0,,,,,,
215063,2450,1000-3000,"[""fashion""]",active_talent,8053,6/18/18,6/29/18,11,1,instagram,1,6/16/18,25,18-24,Georgia,US,female,73,4,60-120,America/New_York,33.5209,-84.3238,0,1,fashion,,,,
204640,4053,3000-6000,"[""fashion"", ""lifestyle""]",active_talent,8053,6/18/18,6/24/18,6,1,instagram,0,6/13/18,22,18-24,Florida,US,female,165,1,120-200,America/New_York,28.997,-81.0563,0,2,fashion,lifestyle,,,
261465,2334,1000-3000,"[""dance""]",active_talent,42612,7/16/18,7/24/18,8,1,instagram,1,7/12/18,23,18-24,California,US,female,25,4,20-60,America/Los_Angeles,34.0686,-117.939,0,1,dance,,,,
207126,57800,>20000,"[""travel""]",not_interested,883,6/19/18,,,0,instagram,0,6/14/18,24,18-24,Georgia,US,male,0,,<20,America/New_York,33.749,-84.388,0,1,travel,,,,
205808,41600,>20000,"[""pet""]",active_talent,33156,6/25/18,6/29/18,4,1,instagram,1,6/13/18,40,35+,,CA,female,151,-11,120-200,America/Montreal,,,1,1,pet,,,,
232701,93000,>20000,"[""lifestyle""]",sent_contract,42612,6/25/18,,,0,instagram,1,6/25/18,30,25-34,,US,female,7,1,<20,,37.751,-97.822,0,1,lifestyle,,,,
236599,82000,>20000,"[""comedy""]",sent_contract,2536,6/29/18,,,0,musicaly,1,6/28/18,20,18-24,Île-de-France,FR,male,28,-1,20-60,Europe/Paris,48.8544,2.4827,0,1,comedy,,,,
226447,11100,10000-20000,"[""travel"", ""lifestyle""]",active_talent,8053,6/20/18,6/29/18,9,1,instagram,1,6/20/18,,UNKNOWN,Ohio,US,female,47,1,20-60,America/New_York,39.4543,-84.2259,0,2,travel,lifestyle,,,
198571,19000,10000-20000,"[""lifestyle""]",interviewed,103328,6/14/18,,,0,youtube,0,6/8/18,34,25-34,Ohio,US,female,0,,<20,America/New_York,41.2388,-81.8315,0,1,lifestyle,,,,
2536,3400,3000-6000,"[""dance""]",active_talent,5420,4/27/18,5/23/18,26,1,instagram,0,4/8/18,20,18-24,California,US,male,303,-17,>200,America/Los_Angeles,33.968,-117.3194,0,1,dance,,,,
256892,1183,1000-3000,"[""lifestyle""]",active_talent,42612,7/10/18,7/14/18,4,1,instagram,1,7/9/18,34,25-34,New Mexico,US,female,119,0,60-120,America/Denver,32.2995,-104.2875,1,1,lifestyle,,,,
253933,200000,>20000,"[""performance""]",sent_contract,103328,7/9/18,,,0,instagram,1,7/8/18,31,25-34,Nevada,US,female,9,,<20,America/Los_Angeles,36.2473,-115.2322,0,1,performance,,,,
203915,5200,3000-6000,"[""lifestyle""]",sent_contract,103328,6/15/18,,,0,instagram,1,6/12/18,27,25-34,Michigan,US,female,18,0,<20,America/Detroit,,,0,1,lifestyle,,,,
253945,666000,>20000,"[""lifestyle""]",sent_contract,103328,7/13/18,,,0,instagram,1,7/8/18,23,18-24,Capital Region,DK,male,0,-1,<20,Europe/Copenhagen,55.6667,12.5833,0,1,lifestyle,,,,
229562,148000,>20000,null,followup,883,6/25/18,,,0,instagram,0,6/22/18,32,25-34,New York,US,female,1,,<20,America/New_York,40.7035,-73.9235,0,,,,,,
202560,808000,>20000,"[""lifestyle""]",active_talent,42612,6/12/18,6/27/18,15,1,instagram,0,6/11/18,26,25-34,California,US,female,14,3,<20,America/Los_Angeles,34.1073,-118.3719,0,1,lifestyle,,,,
213138,115000,>20000,"[""fashion""]",not_interested,8053,6/15/18,,,0,instagram,0,6/15/18,33,25-34,,US,female,24,,20-60,America/Los_Angeles,,,0,1,fashion,,,,
226166,687,<1000,"[""comedy"", ""fashion"", ""lifestyle""]",active_talent,8053,6/20/18,7/2/18,12,1,instagram,1,6/20/18,23,18-24,,US,female,80,0,60-120,America/Los_Angeles,,,0,3,comedy,fashion,lifestyle,,
179297,304307,>20000,null,interviewed,103328,5/25/18,,,0,youtube,0,5/24/18,26,25-34,Seoul,KR,female,8,-1,<20,Asia/Seoul,37.5985,126.9783,1,,,,,,
33310,37600,>20000,"[""comedy""]",active_talent,47,4/23/18,5/14/18,21,1,instagram,0,5/1/18,19,18-24,California,US,female,736,9,>200,America/Los_Angeles,34.0039,-118.4338,0,1,comedy,,,,
204170,6000,3000-6000,"[""lifestyle""]",interviewed,103328,6/14/18,,,0,instagram,0,6/13/18,28,25-34,Georgia,US,male,0,,<20,America/New_York,33.9306,-84.4613,0,1,lifestyle,,,,
214456,19000,10000-20000,"[""lifestyle"", ""performance""]",active_talent,8053,6/18/18,6/21/18,3,1,instagram,0,6/15/18,21,18-24,California,US,male,34,2,20-60,America/Los_Angeles,34.2023,-118.4468,0,2,lifestyle,performance,,,
93380,20000,10000-20000,"[""fashion""]",active_talent,223391,7/5/18,7/11/18,6,1,instagram,1,5/15/18,30,25-34,North Carolina,US,female,70,-23,60-120,America/New_York,35.9488,-78.1001,0,1,fashion,,,,
283599,70000,>20000,"[""performance""]",sent_contract,2536,7/24/18,,,0,instagram,1,7/19/18,29,25-34,Oregon,US,female,5,1,<20,America/Los_Angeles,45.4691,-122.5535,0,1,performance,,,,
233771,1304,1000-3000,null,followup,883,6/26/18,,,0,instagram,0,6/26/18,21,18-24,,US,female,0,,<20,America/Chicago,,,0,,,,,,
251133,146000,>20000,"[""performance""]",followup,883,7/6/18,,,0,instagram,0,7/6/18,25,18-24,,US,female,0,,<20,America/New_York,,,0,1,performance,,,,
226196,16100,10000-20000,"[""performance""]",sent_contract,883,6/29/18,,,0,instagram,1,6/20/18,39,35+,,NL,male,6,-8,<20,Europe/Brussels,,,0,1,performance,,,,
229692,1618,1000-3000,"[""fashion""]",active_talent,8053,5/25/18,6/29/18,35,1,instagram,1,6/22/18,21,18-24,Oregon,US,male,30,32,20-60,America/Los_Angeles,45.5146,-122.5992,0,1,fashion,,,,
218002,54600,>20000,"[""comedy"", ""fashion""]",active_talent,8053,6/18/18,6/29/18,11,1,instagram,0,6/17/18,43,35+,New York,US,male,36,-1,20-60,America/New_York,40.7035,-73.9235,0,2,comedy,fashion,,,
250862,166000,>20000,"[""performance""]",active_talent,223391,7/6/18,7/10/18,4,1,instagram,0,7/5/18,34,25-34,California,US,female,6,2,<20,America/Los_Angeles,,,0,1,performance,,,,
234164,3200,3000-6000,"[""fashion""]",sent_contract,103328,6/27/18,,,0,instagram,1,6/26/18,,UNKNOWN,Michigan,US,female,14,0,<20,America/Detroit,42.4279,-83.1437,0,1,fashion,,,,
189964,224,<1000,"[""fashion""]",active_talent,33156,6/22/18,6/28/18,6,1,instagram,1,6/1/18,36,35+,Texas,US,female,84,-21,60-120,America/Chicago,32.0056,-102.1887,0,1,fashion,,,,
259222,46400,>20000,"[""performance""]",not_interested,227915,7/12/18,,,0,instagram,1,7/11/18,33,25-34,California,US,male,0,2,<20,America/Los_Angeles,38.4829,-121.6398,0,1,performance,,,,
226228,1431,1000-3000,"[""sport"", ""performance"", ""comedy""]",active_talent,8053,6/20/18,6/18/18,-2,1,instagram,1,6/20/18,27,25-34,,US,male,49,0,20-60,America/Los_Angeles,,,0,3,sport,performance,comedy,,
249669,3071,3000-6000,"[""lifestyle""]",sent_contract,227915,7/5/18,,,0,instagram,1,7/5/18,24,18-24,California,US,female,0,1,<20,America/Los_Angeles,34.102,-117.3868,0,1,lifestyle,,,,
289030,3339,3000-6000,"[""fashion""]",sent_contract,222515,7/23/18,,,0,instagram,1,7/22/18,38,35+,Massachusetts,US,female,7,-1,<20,America/New_York,42.6912,-71.161,0,1,fashion,,,,
291276,11300,10000-20000,"[""lifestyle""]",active_talent,33156,7/26/18,7/29/18,3,1,instagram,1,7/23/18,21,18-24,Kansas,US,female,4,-1,<20,America/Chicago,39.0716,-94.6289,0,1,lifestyle,,,,
259250,5978,3000-6000,"[""fashion""]",not_interested,883,7/11/18,,,0,instagram,0,7/11/18,19,18-24,,US,female,0,,<20,America/New_York,,,0,1,fashion,,,,
259457,4549,3000-6000,"[""lifestyle""]",active_talent,33156,7/12/18,7/24/18,12,1,instagram,0,7/11/18,22,18-24,California,US,male,0,0,<20,America/Los_Angeles,,,0,1,lifestyle,,,,
275081,136000,>20000,"[""fashion""]",followup,883,7/17/18,,,0,instagram,0,7/16/18,21,18-24,Arizona,US,female,10,,<20,America/Phoenix,33.7164,-112.1747,0,1,fashion,,,,
242139,13300,10000-20000,"[""performance""]",sent_contract,883,7/2/18,,,0,instagram,1,7/1/18,17,13-17,Washington,US,male,3,0,<20,America/Los_Angeles,47.4956,-122.2515,0,1,performance,,,,
225127,15400,10000-20000,"[""performance""]",active_talent,223391,6/25/18,7/1/18,6,1,instagram,1,6/19/18,24,18-24,Illinois,US,female,16,2,<20,America/Chicago,41.8483,-87.6291,0,1,performance,,,,
257871,7499,6000-10000,null,active_talent,8053,7/16/18,7/19/18,3,1,instagram,1,7/10/18,24,18-24,California,US,male,7,0,<20,America/Los_Angeles,,,0,,,,,,
195546,104000,>20000,"[""performance""]",not_interested,33156,6/7/18,6/10/18,3,0,instagram,0,6/5/18,21,18-24,California,US,female,11,-1,<20,America/Los_Angeles,34.0599,-118.3103,0,1,performance,,,,
229554,2860,1000-3000,null,feedback,883,6/26/18,,,0,instagram,0,6/22/18,20,18-24,,US,male,4,1,<20,America/Chicago,,,0,,,,,,
